index,product,category,sub_category,brand,sale_price,market_price,type,rating,description,questions
18484,Plant Based Laundry Detergent For Babies,Baby Care,Baby Bath & Hygiene,Mamaearth,199.0,199.0,Baby Laundry,4.1,"Hi! I am bio-enzyme rich Mamaearth's gentle laundry detergent for babies. I am perfect for cleaning all your newborn's delicate clothes leaving behind a delicate fragrance. I am biodegradable. The plant-based cleansers and enzymes present in me effectively clean stubborn stains of milk, food, dirt etc. I kill bad odour without leaving behind any residue that may irritate the sensitive skin of babies. Dermatologically tested, I contain no harsh chemicals like sulfates, paraben, phosphates, bleach, optical brighteners and dyes is fabric safe.","[""Does Mamaearth's Plant Based Laundry Detergent For Babies contain any sulfates?"", ""How long does the fragrance of Mamaearth's Plant Based Laundry Detergent For Babies last?"", ""Are there any dyes used in Mamaearth's Plant Based Laundry Detergent For Babies?"", ""Does Mamaearth's Plant Based Laundry Detergent For Babies contain any bleach?"", ""What kind of stains can be effectively cleaned by using Mamaearth's Plant Based Laundry Detergent For Babies?""]"
18490,"Face Pack - Bio Pistachio Nourishing, Bxl Cellular",Beauty & Hygiene,Skin Care,BIOTIQUE,749.25,999.0,Face Care,5.0,"This deeply nurturing pack is blended with pure pistachio, almond, saffron and lentil seed oils to smooth, nourish and revitalize skin for a radiantly ageless complexion.","['Is the Face Pack Bio Pistachio Nourishing, Bxl Cellular suitable for all skin types?', 'What are the main oils used in the Face Pack Bio Pistachio Nourishing, Bxl Cellular?', 'Does the Face Pack Bio Pistachio Nourishing, Bxl Cellular help with skin rejuvenation?', 'How does the Face Pack Bio Pistachio Nourishing, Bxl Cellular contribute to a radiant complexion?', 'Can the Face Pack Bio Pistachio Nourishing, Bxl Cellular be used as a daily skincare routine?']"
18515,Sunscreen Lotion - Bio Sandalwood 50 SPF for All Skin Types,Beauty & Hygiene,Skin Care,BIOTIQUE,350.0,550.0,Body Care,4.2,"This nutrient-rich lotion is blended with pure sandalwood, saffron, wheat germ, honey and bark of the arjun tree to keep skin soft, fair and moisturized. Protects skin with broad spectrum SPF 50 UVA/UVB sunscreen. Very water resistant, retains SPF after 80 minutes in the water.","['Is Sunscreen Lotion Bio Sandalwood 50 SPF suitable for oily skin?', 'How long does Sunscreen Lotion Bio Sandalwood 50 SPF protect your skin from the sun?', 'What ingredients are in Sunscreen Lotion Bio Sandalwood 50 SPF for All Skin Types?', 'Is Sunscreen Lotion Bio Sandalwood 50 SPF recommended for sensitive skin?', 'How often should Sunscreen Lotion Bio Sandalwood 50 SPF be applied for optimal protection?']"
18559,Daily Use Sunscreen SPF 30,Beauty & Hygiene,Skin Care,Kaya Clinic,539.0,770.0,Face Care,3.0,"A broad-spectrum sunscreen that protects your skin from harmful UVA/UVB rays. PA++++ shield and Ultra Bootstar rating of 5, ensure highest UVA protection. Niacinamide, a potent whitening active removes tan and lightens skin. It is lightweight and has a non-greasy formula and PABA free.","['Does Daily Use Sunscreen SPF 30 offer UVA and UVB protection?', 'How long does the whitening effect of Daily Use Sunscreen SPF 30 last?', 'Is the Daily Use Sunscreen SPF 30 formula greasy?', 'What is the SPF rating of Daily Use Sunscreen SPF 30?', 'Does Daily Use Sunscreen SPF 30 contain PABA?']"
18595,Flawless Day Cream,Beauty & Hygiene,Skin Care,Kaya Clinic,665.0,950.0,Face Care,3.3,"Kaya Flawless Day Cream is the perfect day cream for first signs of ageing. This easy absorbing cream contains plant extracts like Bistort herb and Grape seed extracts, which penetrates deep into the skin, protecting it from the first signs of ageing like fine lines, open pores and age spots. SPF 25 with 4 Bootstar rating shields the skin from harsh sun rays that cause skin darkening and ageing. Skin appears luminous and even-toned, retaining its youthful, flawless appearance.Tip: Following a regular skincare regime can help you achieve flawless skin. For more tips on skincare, visit BigBasket lifestyle blog, Click Here to visit bigbasket’s lifestyle blog","['How many plant extracts are present in Kaya Flawless Day Cream?', 'What is the SPF rating of Kaya Flawless Day Cream?', 'Can Kaya Flawless Day Cream help in reducing age spots?', 'Which ingredient in Kaya Flawless Day Cream helps in protecting the skin from sun rays?', 'How can using Kaya Flawless Day Cream help in achieving flawless skin?']"
18684,"Hair Color 87.5 g + 72 ml, 500 Medium Brown + Color Protect Shampoo 175 ml",Beauty & Hygiene,Hair Care,Loreal Paris,645.0,700.0,Hair Color,,"Casting Creme Gloss( 87.5g + 72ml), 500 Medium Brown:
Casting Creme Gloss is an ammonia-free hair colour that gives your hair visible shimmering tones, glossy shine and covers greys. It gives you the richness of natural hair colour that lasts up to 28 shampoos. Casting Creme Gloss super-nourishing formula of caring conditioner leaves your hair nourished, soft, voluptuous. 
Available in 11 glossy shades. Easy to apply with the non-drip crème formula in just 20 minutes, even for beginners. The delicate fragrance makes colouring a luxurious treat. Get natural-looking results and ultra-glossy colour with Casting Creme Gloss by L'Oreal Paris India. No-ammonia hair colour that gives natural-looking colour with visible shimmering tones and a glossy shine.
L'Oreal Color Protect Shampoo,175 ml:
Colour Protect shampoo by L'Oreal Paris nourishes the hair and transforms its surface, keeping the hair protected and prolonging the colour radiance. The Colour Protect formula with UV filter- Light Reflecting System combines an active nourishing ingredient and filters for colour-treated hair. It nourishes the hair and transforms its surface so your hair feels silky to touch. Colour Protect Shampoo also helps protect the hair fibre from external aggressions and accentuates the colour’s radiance.
L’Oréal Paris offers hair conditioners for every concern and hair type. Whether you’re looking to moisturise dry hair, want a conditioner for coloured hair, or want to help repair damaged hair with a deep conditioner, we have the hair conditioner - and shampoo - that best fits your needs!","[""Does L'Oreal Color Protect Shampoo have a UV filter?"", 'How many shades does Casting Creme Gloss come in?', 'How long does the natural hair color of Casting Creme Gloss last?', 'How long does it take to apply Casting Creme Gloss on hair?', 'Does Casting Creme Gloss contain ammonia?']"
18883,BhringAmla Conditioner With Bhringraj & Amla For Intense Hair Treatment,Beauty & Hygiene,Hair Care,Mamaearth,349.0,349.0,Shampoo & Conditioner,,"Dry and damaged hair can be the result of constant hair styling, keratin deficiency, and UV damage. Mamaearth BhringAmla Conditioner, crafted with age-old herbs like Bhringraj, helps revive hair to its natural splendour.Whether you want your hair to become smoother or stronger; BhringAmla conditioner will help you achieve your hair goals. The natural goodness of Bhringraj, combined with Amla, helps reduce greying, boosts keratin synthesis, and makes hair softer and shinier.Suitable for all hair types, this BhringAmla Conditioner is free of SLS, Toxins, & Parabens. It contains BhringAmla oil made with the traditional ‘Kshirpak Vidhi’.","['Is BhringAmla Conditioner With Bhringraj & Amla suitable for curly hair?', 'How does BhringAmla Conditioner With Bhringraj & Amla help reduce greying?', 'What traditional method is used to make the BhringAmla oil in BhringAmla Conditioner With Bhringraj & Amla?', 'Can BhringAmla Conditioner With Bhringraj & Amla be used for daily hair washing?', 'What are the key ingredients in BhringAmla Conditioner With Bhingraj & Amla that help revive damaged hair?']"
18964,Gliss Hair Repair Million Gloss Oil Replacement,Beauty & Hygiene,Hair Care,Schwarzkopf,425.0,425.0,Hair & Scalp Treatment,4.0,"Gliss Hair Repair Million Gloss Oil Replacement helps in creating a brilliant shine, fights frizz and infuses gorgeous softness. Hate hair drama? Then try Gliss Hair Repair products for beautiful, restored and healthy-looking hair. Gliss Hair Repair with breakthrough patented hair-identical Keratin leverage technology to up to 10 layers deep. Combined with essential benefits like colour protection, intense hydration, long-lasting volume, and weightless nourishment, you get the repair you need without having to compromise.","['Can Gliss Hair Repair Million Gloss Oil Replacement be used for color protection?', 'How many layers deep does the Keratin leverage technology penetrate with Gliss Hair Repair Million Gloss Oil Replacement?', 'What are the essential benefits of Gliss Hair Repair Million Gloss Oil Replacement?', 'Is frizz-fighting a claimed benefit of Gliss Hair Repair Million Gloss Oil Replacement?', 'Does Gliss Hair Repair Million Gloss Oil Replacement provide long-lasting volume?']"
19049,Bio Almond - Soothing & Nourishing Eye Cream,Beauty & Hygiene,Skin Care,BIOTIQUE,149.0,199.0,Eye Care,4.0,"This luxurious eye cream lightens and brightens eye contours. Smoothes away dry lines, dark circles and puffiness.","['Does Bio Almond Soothing & Nourishing Eye Cream reduce puffiness instantly?', 'How does Bio Almond Soothing & Nourishing Eye Cream lighten dark circles?', 'Can Bio Almond Soothing & Nourishing Eye Cream be used on other parts of the face?', 'Will Bio Almond Soothing & Nourishing Eye Cream eliminate all dry lines?', 'Is Bio Almond Soothing & Nourishing Eye Cream suitable for sensitive skin around the eyes?']"
19059,Excellence Creme Hair Color (72ml+100g) 3 Dark Brown+Color Protect Shampoo 175ml,Beauty & Hygiene,Hair Care,Loreal Paris,708.0,770.0,Hair Color,,"L'Oreal Paris Excellence Creme, 3 Dark Brown: -
L'Oreal Paris Excellence Creme Hair Color is a triple care colour with triple care formula. 100 per cent grey coverage from root to tips. Stronger hair, 85 per cent more resistant to brushing. For a beautifully blended colour that complements your look, without a grey in sight. Rich, even, long-lasting hair colour with a soft and silky touch. Excellence Creme hair colour triple protection means three ways to care for your hair: ceramide protects, pro-keratin strengthens and collagen replenishes. In this pack, you will find the protective serum, colouring creme and developer and conditioner.
L'Oreal Paris Colour Protect Shampoo:-
Colour Protect shampoo by L'Oreal Paris nourishes the hair and transforms its surface, keeping the hair protected and prolonging the colour radiance. The Colour Protect formula with UV filter- Light Reflecting System combines an active nourishing ingredient and filters for colour-treated hair. It nourishes the hair and transforms its surface so your hair feels silky to the touch. Colour Protect Shampoo also helps protect the hair fibre from external aggressions and accentuates the colour’s radiance.
L’Oréal Paris offers hair conditioners for every concern and hair type. Whether you’re looking to moisturise dry hair, want a conditioner for coloured hair, or want to help repair damaged hair with a deep conditioner, we have the hair conditioner - and shampoo - that best fits your needs!","[""Does L'Oreal Paris Excellence Creme Hair Color contain a protective serum?"", ""How many types of protection does L'Oreal Paris Excellence Creme Hair Color provide?"", ""What are the key ingredients in L'Oreal Paris Colour Protect Shampoo?"", ""How does L'Oreal Paris Colour Protect Shampoo help prolong color radiance?"", ""Which L'Oreal Paris product comes with the Triple Care Formula?""]"
19132,"Baby Shampoo - Gentle Cleansing, 0-5 years",Baby Care,Baby Bath & Hygiene,Mamaearth,199.0,199.0,Baby Oil & Shampoo,4.1,"Hi! I am Mama Earths shampoo. I understand that shampooing is no easy task and involves real cleaning. Well, I am here for you. Let your baby enjoy my thick, soft and instant foam while I gently cleanse hair and scalp. My 100% toxin-free formula gives your baby soft and nourished hair. I take special care not to irritate those sensitive eyes and be gentle on skin. You know I would do anything for your little one, do not you?","['Is Baby Shampoo 100% toxin-free?', 'How old should a child be to safely use Baby Shampoo?', 'Does Baby Shampoo irritate sensitive eyes?', 'How long should you leave Baby Shampoo in the hair for?', 'Does Baby Shampoo provide instant foam?']"
